ANIO_ESTAD,ENT_REGIS,MES_ENTREV,DIA_ENTREV,SEXO,EDAD,ENT_RESID,MUN_RESID,PAIS_RESID,NACIONALID,PAIS_EXTRA,ESCOLARIDA,COND_ESCOL,OCUPACION,LENGUA_1,LENGUA_2,LENGUA_3,ESTIM_FAM,PRIM_VISIT,VISIT_ANIO,ANIOS_VISI,VIS_OTROS,VISO_CUANT,MEDIO_1,MEDIO_2,PLAN_VISIT,MV_ACOMP,MV_CULTURA,MV_APREND,MV_ESCOLAR,MV_LABORAL,MV_CONOCER,MV_ENTRETE,MV_EDIFICI,MV_TALLER,MV_OTRO,MEDIO_TRAN,TIEMPO_TRA,TIPO_ENTRA,PAV_NADIE,PAV_FAMILI,PAV_PAREJA,PAV_AMIGO,PAV_COMPA,PAV_ESCOLA,PAV_TURIST,PAV_OTRO,TAM_GRUPO,MENORES_12,SU_SALAS,SU_TIENDA,SU_VISGUIA,SU_AUDIOG,SU_TALLER,SU_ACADEM,SU_ACULTUR,SU_BIBLIOT,SU_ARCHIVO,SU_SILLA,SU_OTRO,OPIN_EXPOS,NIV_APREND,DUR_VIS_H,DUR_VIS_M,REPETIR_VI,RECOMIE_VI,EVAL_GRAL,M_NOVIS_1,M_NOVIS_2,M_NOVIS_3
2023,01,7,1,1,25,32,042,000,1,000,9,1,2,1,2,,2,1,,,1,06,06,,2,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,08,1,0,1,11,9,05,,
2023,01,10,1,1,28,15,099,000,1,000,9,1,2,1,,,1,1,,,2,,11,,2,0,0,0,0,0,1,0,0,0,0,1,6,1,0,0,0,0,1,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,13,10,01,,
2023,01,10,2,2,26,01,003,000,1,000,7,1,2,1,2,3,2,2,02,00,1,03,02,,2,1,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,001,001,1,0,0,0,0,0,0,0,0,0,0,1,10,0,15,1,12,10,08,,
2023,01,10,2,2,21,09,015,000,1,000,9,1,2,1,2,,1,1,,,1,40,06,,2,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,09,0,15,1,13,8,08,,
2023,01,10,2,2,28,14,039,000,1,000,9,1,5,1,3,,1,1,,,1,05,03,,2,0,1,0,0,0,0,0,0,0,0,1,3,2,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,5,02,0,20,1,15,9,08,,
2023,01,10,1,2,61,09,005,000,1,000,9,1,2,1,2,,2,1,,,1,06,11,,2,0,0,0,0,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,11,10,08,,
2023,01,10,2,2,63,01,005,000,1,000,4,2,11,1,,,2,1,,,1,10,11,,2,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,13,9,09,,
2023,01,10,2,1,24,32,042,000,1,000,9,1,2,1,2,,1,1,,,1,02,06,,2,0,0,0,0,0,1,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,0,0,1,07,0,40,1,14,10,06,08,
2023,01,10,2,2,58,01,001,000,1,000,7,1,11,1,,,1,2,00,03,1,06,11,,2,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,1,0,1,11,8,09,,
2023,01,7,2,1,32,01,001,000,1,000,9,1,2,1,,,2,2,00,05,1,02,02,,2,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,001,000,1,0,0,1,0,0,0,0,0,0,0,2,08,0,20,1,13,8,08,,
2023,01,10,1,2,19,01,001,000,1,000,9,2,98,1,2,,1,2,02,00,1,02,02,,2,0,0,0,0,0,1,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,007,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,15,1,15,8,08,06,05
2023,01,10,2,1,49,33,000,213,1,000,9,2,11,1,2,7,1,1,,,1,30,11,,2,0,0,1,0,0,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,002,000,1,0,0,1,0,0,0,0,0,0,0,2,10,0,30,1,14,10,08,,
2023,01,10,2,1,38,15,058,000,1,000,9,1,2,1,2,,2,1,,,1,02,11,,2,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,15,10,09,,
2023,01,10,1,2,33,06,007,000,1,000,9,1,2,1,,,2,1,,,1,04,11,,1,0,0,0,0,0,0,0,0,0,1,6,1,2,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,12,10,09,,
2023,01,10,2,1,61,18,017,000,1,000,7,1,2,1,,,2,1,,,2,,11,,2,0,0,0,0,0,0,0,0,0,1,6,1,2,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,15,10,09,,
2023,01,10,2,1,69,01,001,000,1,000,8,1,1,1,,,1,1,,,1,06,11,,2,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,09,0,30,1,14,9,10,,
2023,01,10,2,1,32,16,053,000,1,000,10,1,2,1,2,,1,1,,,1,05,06,,2,0,0,0,0,0,1,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,08,0,20,1,15,10,09,,
2023,01,7,2,2,18,14,039,000,1,000,7,1,11,1,2,,1,1,,,1,05,11,,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,1,10,1,15,10,05,,
2023,01,7,1,1,49,16,075,000,1,000,10,1,2,1,,,1,1,,,1,03,06,,1,0,0,0,0,0,1,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,07,0,15,1,15,9,09,,
2023,01,7,1,2,62,16,053,000,1,000,8,1,3,1,,,1,2,00,02,1,03,06,,2,0,0,0,0,0,0,1,0,0,0,2,1,2,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,26,1,15,10,08,,
2023,01,7,1,1,29,28,022,000,1,000,10,1,11,1,2,,1,1,,,2,,06,,1,0,0,0,0,0,1,0,0,0,0,6,1,1,0,1,0,1,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,30,1,14,10,05,,
2023,01,7,2,2,32,01,001,000,1,000,7,1,11,1,,,2,1,,,1,01,02,,2,0,0,0,0,0,1,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,13,10,09,,
2023,01,10,1,2,25,01,001,000,1,000,9,2,11,1,2,,1,1,,,1,05,01,,2,0,1,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,13,10,09,,
2023,01,10,1,2,44,02,002,000,1,000,9,1,2,1,,,2,1,,,2,,05,,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,07,0,20,1,14,8,07,,
2023,01,10,2,2,20,01,001,000,1,000,9,2,11,1,2,,1,1,,,2,,11,,2,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,09,0,15,1,12,10,07,09,
2023,01,7,1,2,22,01,001,000,1,000,5,1,11,1,,,1,2,00,01,1,02,01,,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,14,10,08,,
2023,01,7,2,2,50,01,001,000,1,000,9,1,4,1,,,1,2,01,00,1,04,01,,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,10,1,15,10,08,,
2023,01,7,2,2,43,14,039,000,1,000,9,1,3,1,2,,1,2,00,01,1,08,03,,2,0,0,0,0,1,0,0,0,0,0,1,5,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,10,1,14,9,08,,
2023,01,7,2,2,27,01,001,000,1,000,9,1,3,1,2,,1,2,01,00,2,,11,,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,06,0,20,1,12,10,02,,
2023,01,7,1,1,47,11,020,000,1,000,9,2,4,1,,,2,1,,,1,16,07,,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,05,0,40,1,14,8,09,,
2023,01,7,1,2,23,14,039,000,1,000,7,2,2,1,,,1,1,,,1,15,06,,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,13,10,08,,
2023,01,7,2,2,25,01,001,000,1,000,9,1,3,1,,,1,1,,,2,,02,,2,0,0,0,0,0,1,0,0,0,0,4,1,2,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,0,15,1,11,10,01,,
2023,01,7,2,1,38,15,058,000,1,000,9,1,4,1,,,2,1,,,1,04,06,,2,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,12,10,02,,
2023,01,10,2,1,35,24,028,000,1,000,9,1,2,1,2,,1,1,,,1,03,11,,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,001,001,1,0,0,0,0,0,0,0,0,0,0,1,08,0,20,1,15,10,09,,
2023,01,10,1,1,48,28,038,000,1,000,9,1,2,1,2,,2,1,,,1,03,11,,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,20,1,11,9,08,,
2023,01,7,1,1,20,01,001,000,1,000,7,1,11,1,2,,1,2,01,00,1,01,02,,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,30,1,15,10,06,,
2023,01,7,1,2,19,01,001,000,1,000,9,1,11,1,,,2,1,,,2,,03,,2,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,15,10,01,,
2023,01,10,2,1,30,01,001,000,1,000,9,2,2,1,,,1,1,,,1,02,03,,2,0,0,1,0,0,0,0,0,0,0,6,1,2,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,14,10,08,,
2023,01,10,2,2,22,01,001,000,1,000,9,1,3,1,3,,2,1,,,1,02,02,,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,2,05,0,30,1,14,9,01,,
2023,01,10,1,1,24,01,001,000,1,000,7,2,4,1,2,,1,2,10,,1,11,02,,1,0,0,0,0,1,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,2,07,0,30,1,13,10,05,,
2023,01,10,1,2,47,01,001,000,1,000,9,1,11,1,,,1,2,01,00,2,,06,,2,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,12,10,07,,
2023,01,10,2,1,35,01,001,000,1,000,8,1,98,1,,,2,1,,,2,,11,,2,0,1,0,0,0,0,0,0,0,0,6,1,2,0,1,0,0,0,0,0,0,001,001,1,0,0,1,0,0,0,0,0,0,0,2,10,0,15,1,13,8,08,09,
2023,01,10,1,2,25,01,005,000,1,000,9,1,2,1,2,3,1,1,,,1,07,11,,1,1,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,50,1,13,8,07,,
2023,01,10,1,1,21,01,005,000,1,000,9,2,11,1,,,2,1,,,1,06,11,,2,1,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,30,1,14,10,07,,
2023,01,10,2,2,35,01,001,000,1,000,9,1,2,1,2,,1,1,,,1,02,11,,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,005,001,1,0,0,1,0,0,0,0,0,0,0,1,07,1,0,1,15,9,09,,
2023,01,10,2,1,25,01,001,000,1,000,9,1,2,1,2,3,2,1,,,1,01,11,,2,0,0,0,0,0,1,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,06,0,15,1,12,9,08,,
2023,01,10,1,2,21,01,001,000,1,000,9,2,11,1,2,3,1,1,,,1,04,11,,2,0,0,0,0,0,0,0,1,0,0,6,1,2,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,07,0,30,1,16,7,09,08,
2023,01,10,2,2,73,01,001,000,1,000,9,1,11,1,2,,1,1,,,1,06,11,,2,0,0,0,0,0,1,0,0,0,0,6,1,2,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,50,1,14,10,09,,
2023,01,10,2,2,69,01,001,000,1,000,7,1,11,1,,,1,2,00,02,2,,11,,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,40,1,15,10,09,,
2023,01,7,2,2,35,14,039,000,2,216,9,1,1,1,2,,1,1,,,1,03,07,,1,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,08,0,20,1,15,9,10,,
2023,01,7,1,1,17,09,003,000,1,000,7,2,11,1,2,,1,1,,,1,10,03,,1,0,1,0,0,0,0,0,0,0,0,6,1,2,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,40,1,15,10,09,07,
2023,01,7,2,2,60,01,001,000,1,000,7,1,11,1,,,1,1,,,1,01,11,,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,20,1,14,9,09,,
2023,01,7,2,2,31,01,001,000,1,000,9,1,2,1,2,,1,2,20,,2,,01,10,1,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,002,002,1,0,0,1,0,0,0,0,0,0,0,1,08,0,45,1,13,10,01,05,10
2023,01,7,2,2,29,01,001,000,1,000,9,1,2,1,2,7,2,1,,,1,05,06,,2,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,12,10,01,,
2023,01,7,2,2,32,01,001,000,1,000,9,1,2,1,2,,2,1,,,2,,06,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,05,0,20,1,12,8,09,,
2023,01,7,2,2,32,14,039,000,1,000,9,1,2,1,,,1,1,,,1,06,06,,1,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,30,1,13,8,08,,
2023,01,7,2,1,22,01,001,000,1,000,9,2,11,1,2,,2,1,,,2,,06,,2,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,15,10,08,,
2023,01,7,1,2,50,31,050,000,1,000,9,1,11,1,,,2,1,,,1,02,06,,1,0,1,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,40,1,11,10,09,,
2023,01,7,1,2,51,08,036,000,1,000,9,1,2,1,7,,1,1,,,1,02,06,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,40,1,11,10,08,,
2023,01,7,1,1,40,01,001,000,1,000,9,1,4,1,,,2,1,,,2,,01,,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,08,0,24,1,12,9,09,,
2023,01,7,1,2,29,33,000,425,1,000,9,1,2,1,2,7,1,1,,,1,04,03,,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,14,8,07,,
2023,01,10,1,2,37,01,001,000,1,000,9,1,11,1,2,,2,2,00,01,1,03,02,,1,0,0,0,0,0,1,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,002,001,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,15,10,08,,
2023,01,10,1,2,29,22,014,000,1,000,9,1,2,1,2,,1,1,,,1,05,06,,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,003,001,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,12,10,07,08,
2023,01,10,1,2,24,21,114,000,1,000,9,2,11,1,,,1,1,,,1,03,06,,1,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,0,30,1,12,9,09,07,
2023,01,10,1,1,63,01,001,000,1,000,10,1,11,1,,,1,1,,,1,01,06,,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,14,10,01,08,
2023,01,7,2,2,36,01,001,000,1,000,10,1,2,1,,,1,2,00,01,1,05,02,,2,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,45,1,15,10,07,,
2023,01,7,1,2,35,01,001,000,1,000,9,1,11,1,2,,2,2,00,01,1,01,02,,2,0,0,0,0,0,0,1,0,0,0,6,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,07,0,40,1,16,8,07,,
2023,01,7,1,1,39,23,005,000,1,000,4,1,2,1,2,,1,1,,,2,,11,,2,0,1,0,0,0,0,0,0,0,0,6,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,13,8,09,,
2023,01,7,1,1,32,01,001,000,1,000,7,1,11,1,,,1,2,00,01,1,05,03,,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,10,1,0,1,15,10,08,,
2023,01,7,1,2,19,01,001,000,1,000,7,2,11,1,,,1,1,,,1,03,01,,1,1,1,1,1,1,1,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,30,1,11,9,08,,
2023,01,7,1,1,18,01,001,000,1,000,7,2,11,1,,,1,1,,,1,03,01,,1,1,1,1,1,1,1,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,003,000,1,0,0,0,0,0,0,0,0,0,0,1,08,0,30,1,13,9,08,,
2023,01,7,1,2,28,09,005,000,1,000,10,1,2,1,2,,1,1,,,1,05,10,,2,0,0,0,0,0,0,1,0,0,0,6,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,40,1,12,10,08,,
2023,01,7,1,2,50,01,001,000,1,000,9,1,2,1,,,1,2,10,,1,07,02,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,1,0,1,12,7,08,,
2023,01,10,2,1,40,30,039,000,1,000,9,1,2,1,,,1,1,,,1,03,06,,1,0,0,0,0,0,1,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,11,10,10,,
2023,01,10,2,2,16,01,001,000,1,000,7,2,11,1,,,1,2,00,03,2,,11,,2,0,0,0,0,0,0,0,1,0,0,6,1,2,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,11,10,09,,
2023,01,10,2,2,31,01,011,000,1,000,9,1,11,1,,,2,1,,,2,,03,,2,0,0,0,0,0,1,1,0,0,0,1,2,2,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,40,1,12,10,08,,
2023,01,10,1,1,29,11,007,000,1,000,9,1,7,1,2,,2,1,,,2,,06,,1,0,0,0,0,0,1,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,0,0,2,10,0,30,1,12,10,09,,
2023,01,10,2,1,39,01,001,000,1,000,7,1,8,1,,,2,2,01,00,1,01,11,,2,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,12,10,10,,
2023,01,10,2,2,47,01,001,000,1,000,4,1,11,1,,,2,1,,,2,,11,,1,0,1,0,0,0,0,0,0,0,0,6,1,2,0,1,0,0,0,0,0,0,001,001,1,0,0,0,0,0,0,0,0,0,0,1,04,0,15,1,13,10,09,07,
2023,01,10,1,1,61,20,067,000,1,000,9,1,11,1,8,2,2,1,,,1,03,06,,2,1,0,1,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,002,001,1,0,0,1,0,0,0,0,0,0,0,1,09,0,20,1,13,9,08,,
2023,01,10,2,1,33,11,020,000,1,000,9,1,2,1,,,1,1,,,1,15,11,,2,0,1,0,0,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,2,09,1,0,1,13,9,09,,
2023,01,10,1,1,28,33,000,315,2,315,9,1,2,1,2,7,1,1,,,1,06,06,,2,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,1,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,40,1,12,10,05,,
2023,01,10,1,2,22,09,013,000,2,213,9,2,11,1,2,3,1,1,,,1,30,06,,1,0,1,1,0,0,1,0,0,0,0,6,1,1,1,0,0,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,15,10,09,,
2023,01,10,1,2,18,01,001,000,1,000,9,2,11,1,,,2,1,,,2,,11,,2,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,14,9,08,,
2023,01,10,1,1,24,15,033,000,1,000,9,1,11,1,,,1,1,,,1,12,06,,2,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,09,0,20,1,11,10,07,,
2023,01,7,1,2,26,06,007,000,1,000,7,1,3,1,,,2,1,,,2,,06,,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,1,0,1,15,8,07,,
2023,01,7,1,1,41,26,030,000,1,000,10,1,2,1,2,,1,1,,,1,01,07,,1,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,12,9,07,,
2023,01,7,1,2,18,01,001,000,1,000,7,1,11,1,2,,1,2,01,00,1,05,02,,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,15,9,07,,
2023,01,7,1,2,19,01,001,000,1,000,7,1,11,1,,,2,2,01,00,1,03,02,,1,0,0,0,0,0,1,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,09,2,0,1,15,10,01,09,
2023,01,10,1,2,41,01,001,000,1,000,9,1,11,1,2,,1,1,,,1,02,02,,1,0,0,0,0,0,1,0,0,0,0,6,1,2,0,1,0,0,0,0,0,0,004,004,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,11,10,08,,
2023,01,10,1,1,55,14,039,000,1,000,7,1,2,1,,,2,1,,,1,03,06,,1,0,1,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,09,0,40,1,13,9,07,08,
2023,01,10,1,2,56,14,039,000,1,000,4,1,11,1,,,1,1,,,1,08,07,,2,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,5,04,0,20,1,13,7,08,,
2023,01,10,1,2,21,11,007,000,1,000,7,1,4,1,2,,2,1,,,1,01,11,,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,10,0,10,1,12,8,05,08,
2023,01,7,1,1,20,01,001,000,1,000,9,2,11,1,2,,2,1,,,2,,02,,2,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,002,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,30,1,13,8,05,,
2023,01,7,2,2,33,20,067,000,1,000,9,1,3,1,,,1,1,,,1,04,11,,2,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,1,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,2,09,0,30,1,15,9,07,08,01
2023,01,7,2,1,38,01,001,000,1,000,8,1,98,1,,,1,1,,,1,04,11,,2,0,0,0,0,0,1,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,14,10,07,01,
2023,01,7,2,2,27,01,001,000,1,000,9,1,3,1,2,,1,1,,,1,09,02,,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,001,001,1,0,0,0,0,0,0,0,0,0,0,1,09,0,30,1,15,9,09,,
2023,01,7,2,1,48,11,027,000,1,000,4,1,8,1,,,2,1,,,2,,11,,2,0,0,0,0,0,1,0,0,0,0,2,1,2,0,0,0,0,1,0,0,0,001,000,1,0,0,0,0,0,0,0,0,0,0,1,10,0,20,1,13,10,04,,
2023,01,7,1,2,21,26,018,000,1,000,9,2,11,1,2,,2,1,,,1,05,06,,2,0,1,0,0,0,0,0,0,0,0,6,1,2,1,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,0,0,1,10,0,40,1,11,9,08,09,07
